#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_cadrellaen_adj;Cadrellaenian;cadrellaenienne;cadrellaener;;;;;;;;;;;x
c_caer_darrow;Caer Darrow;Caer Darrow;Caer Darrow;;Caer Darrow;;;;;;;;;x
c_caer_darrow_adj;Caer Darrowian;caerdarrowienne;Caer Darrower;;;;;;;;;;;x
c_candlegor;Candlegor;Candlegor;Candlegor;;Candlegor;;;;;;;;;x
c_candlegor_adj;Candlegorian;candlegorienne;candlegorer;;;;;;;;;;;x
c_cape_of_fist;Cape of Fist;Cap du Poing;Cape of Fist;;Cape of Fist;;;;;;;;;x
c_cape_of_fist_adj;Cape of Fistian;cap-du-poing;Cape of Fister;;;;;;;;;;;x
c_carrion;Carrion;Carrion;Carrion;;Carrion;;;;;;;;;x
c_carrion_adj;Carrionian;carrionienne;carrioner;;;;;;;;;;;x
c_cauldros_isle;Cauldros Isle;Île Calderos;Cauldros Isle;;Cauldros Isle;;;;;;;;;x
c_cauldros_isle_adj;Cauldros Islean;calderoséenne;Cauldros Isler;;;;;;;;;;;x
c_cavefall;Cavefall;Chutegrotte;Cavefall;;Cavefall;;;;;;;;;x
c_cavefall_adj;Cavefallian;chutegrotte;cavefaller;;;;;;;;;;;x
c_caverns_of_time;Caverns of Time;Grottes du temps;Caverns of Time;;Caverns of Time;;;;;;;;;x
c_caverns_of_time_adj;Caverns of Timean;grottes-du-temps;Caverns of Timer;;;;;;;;;;;x
c_cenarius;Cenarius;Cénarius;Cenarius;;Cenarius;;;;;;;;;x
c_cenarius_adj;Cenariusian;cénarienne;cenariuser;;;;;;;;;;;x
c_central_delta;Central Delta;Delta central;Central Delta;;Central Delta;;;;;;;;;x
c_central_delta_adj;Central Deltan;delta-central;Central Delter;;;;;;;;;;;x
c_chagajin;Chaga'jin;Chaga'jin;Chaga'jin;;Chaga'jin;;;;;;;;;x
c_chagajin_adj;Chaga'jinian;chaga'jin;chaga'jiner;;;;;;;;;;;x
c_chanlelle;Chanlelle;Chanlelle;Chanlelle;;Chanlelle;;;;;;;;;x
c_chanlelle_adj;Chanlellean;chanlelle;chanleller;;;;;;;;;;;x
c_chilled_quagmire;Chilled Quagmire;Bourbier Glacial;Chilled Quagmire;;Chilled Quagmire;;;;;;;;;x
c_chilled_quagmire_adj;Chilled Quagmirean;bourbier-glacial;Chilled Quagmirer;;;;;;;;;;;x
c_chillmere;Chillmere;Frissonde;Chillmere;;Chillmere;;;;;;;;;x
c_chillmere_adj;Chillmerean;frissonde;chillmerer;;;;;;;;;;;x
c_chillwind_pass;Chillwind Pass;Passe du Noroît;Chillwind Pass;;Chillwind Pass;;;;;;;;;x
c_chillwind_pass_adj;Chillwind Passian;noroîtienne;Chillwind Passer;;;;;;;;;;;x
c_chiselgrip;Chiselgrip;Cisepoigne;Chiselgrip;;Chiselgrip;;;;;;;;;x
c_chiselgrip_adj;Chiselgripian;cisepoigne;chiselgriper;;;;;;;;;;;x
c_cifonill;Cifonill;Cifonill;Cifonill;;Cifonill;;;;;;;;;x
c_cifonill_adj;Cifonillian;cifonillienne;cifoniller;;;;;;;;;;;x
c_citil;Citil;Citil;Citil;;Citil;;;;;;;;;x
c_citil_adj;Citilian;citilienne;citiler;;;;;;;;;;;x
c_cladurk;Cladurk;Cladurk;Cladurk;;Cladurk;;;;;;;;;x
c_cladurk_adj;Cladurkian;cladurkienne;cladurker;;;;;;;;;;;x
c_cliffspring;Cliffspring;La Bondissante;Cliffspring;;Cliffspring;;;;;;;;;x
c_cliffspring_adj;Cliffspringian;bondissante;cliffspringer;;;;;;;;;;;x
c_cliffwalker;Cliffwalker;Rôde-Falaise;Cliffwalker;;Cliffwalker;;;;;;;;;x
c_cliffwalker_adj;Cliffwalkerian;rôde-falaise;cliffwalkerer;;;;;;;;;;;x
c_climbhill;Climbhill;Monte-Colline;Climbhill;;Climbhill;;;;;;;;;x
c_climbhill_adj;Climbhillian;monte-colline;climbhiller;;;;;;;;;;;x
c_coblin;Coblin;Coblin;Coblin;;Coblin;;;;;;;;;x
c_coblin_adj;Coblinian;coblinienne;cobliner;;;;;;;;;;;x
c_cocheta;Cocheta;Cocheta;Cocheta;;Cocheta;;;;;;;;;x
c_cocheta_adj;Cochetan;cochetane;cocheter;;;;;;;;;;;x
c_coldarra;Coldarra;Coldarra;Coldarra;;Coldarra;;;;;;;;;x
c_coldarra_adj;Coldarran;coldarrane;coldarrer;;;;;;;;;;;x
c_coldridge_pass;Coldridge Pass;Passe des Frigères;Coldridge Pass;;Coldridge Pass;;;;;;;;;x
c_coldridge_pass_adj;Coldridge Passian;frigère;Coldridge Passer;;;;;;;;;;;x
c_coldridge_valley;Coldridge Valley;Vallée des Frigères;Coldridge Valley;;Coldridge Valley;;;;;;;;;x
c_coldridge_valley_adj;Coldridge Valleian;frigère;Coldridge Valleer;;;;;;;;;;;x
c_coldrock;Coldrock;Rochefroide;Coldrock;;Coldrock;;;;;;;;;x
c_coldrock_adj;Coldrockian;rochefroide;coldrocker;;;;;;;;;;;x
c_coldwall;Coldwall;Mur-Froid;Coldwall;;Coldwall;;;;;;;;;x
c_coldwall_adj;Coldwallian;mur-froid;coldwaller;;;;;;;;;;;x
c_coldwind;Coldwind;Vent-Froid;Coldwind;;Coldwind;;;;;;;;;x
c_coldwind_adj;Coldwindian;vent-froid;coldwinder;;;;;;;;;;;x
c_constellas;Constellas;Constellas;Constellas;;Constellas;;;;;;;;;x
c_constellas_adj;Constellasian;constellasienne;constellaser;;;;;;;;;;;x
c_corins_crossing;Corin's Crossing;Croisée de Corin;Corin's Crossing;;Corin's Crossing;;;;;;;;;x
c_corins_crossing_adj;Corins Crossingian;croisée-de-corin;Corin's Crossinger;;;;;;;;;;;x
c_corlain;Corlain;Corlain;Corlain;;Corlain;;;;;;;;;x
c_corlain_adj;Corlainian;corlaine;corlainer;;;;;;;;;;;x
c_cragpool;Cragpool;La Combe;Cragpool;;Cragpool;;;;;;;;;x
c_cragpool_adj;Cragpoolian;combienne;cragpooler;;;;;;;;;;;x
c_crestfall;Crestfall;Île de l’Affliction;Crestfall;;Crestfall;;;;;;;;;x
c_crestfall_adj;Crestfallian;île-de-l'affliction;crestfaller;;;;;;;;;;;x
c_crimson_forest;Crimson Forest;Forêt Cramoisie;Crimson Forest;;Crimson Forest;;;;;;;;;x
c_crimson_forest_adj;Crimson Forestian;forêt-cramoisie;Crimson Forester;;;;;;;;;;;x
c_crossroads;Crossroads;La Croisée;Crossroads;;Crossroads;;;;;;;;;x
c_crossroads_adj;Crossroadsian;croisée;crossroadser;;;;;;;;;;;x
c_crowgate;Crowgate;Porte-du-Corbeau;Crowgate;;Crowgate;;;;;;;;;x
c_crowgate_adj;Crowgatean;porte-du-corbeau;crowgater;;;;;;;;;;;x
c_crowley;Crowley;Crowley;Crowley;;Crowley;;;;;;;;;x
c_crowley_adj;Crowleian;crowléenne;crowleer;;;;;;;;;;;x
c_crownvale;Crownvale;Vallée de la Couronne;Crownvale;;Crownvale;;;;;;;;;x
c_crownvale_adj;Crownvalean;vallée-de-la-couronne;crownvaler;;;;;;;;;;;x
c_crucible_of_tin;Crucible of Tin;Creuset d'étain;Crucible of Tin;;Crucible of Tin;;;;;;;;;x
c_crucible_of_tin_adj;Crucible of Tinian;creuset-d'étain;Crucible of Tiner;;;;;;;;;;;x
c_crystal_vice;Crystal Vice;Étau de cristal;Crystal Vice;;Crystal Vice;;;;;;;;;x
c_crystal_vice_adj;Crystal Vicean;étau-de-cristal;Crystal Vicer;;;;;;;;;;;x
c_crystalvale;Crystalvale;Vallée des Cristaux;Crystalvale;;Crystalvale;;;;;;;;;x
c_crystalvale_adj;Crystalvalean;vallée-des-cristaux;crystalvaler;;;;;;;;;;;x
c_dabyrie;Dabyrie;Dabyrie;Dabyrie;;Dabyrie;;;;;;;;;x
c_dabyrie_adj;Dabyriean;dabyréenne;dabyrer;;;;;;;;;;;x
c_dalaran;Dalaran;Dalaran;Dalaran;;Dalaran;;;;;;;;;x
c_dalaran_adj;Dalaranian;dalaranienne;dalaraner;;;;;;;;;;;x
c_dalarans_hills;Dalaran's Hills;Collines de Dalaran;Dalaran's Hills;;Dalaran's Hills;;;;;;;;;x
c_dalarans_hills_adj;Dalarans Hillsian;dalaranienne;Dalaran's Hillser;;;;;;;;;;;x
c_dalsh_beran;Dalsh-Beran;Dalsh-Beran;Dalsh-Beran;;Dalsh-Beran;;;;;;;;;x
c_dalsh_beran_adj;Dalsh-Beranian;dalsh-beran;dalsh-beraner;;;;;;;;;;;x
c_dandred;Dandred;Dandred;Dandred;;Dandred;;;;;;;;;x
c_dandred_adj;Dandredian;dandredienne;dandreder;;;;;;;;;;;x
c_dark_portal;Dark Portal;Porte des ténèbres;Dark Portal;;Dark Portal;;;;;;;;;x
c_dark_portal_adj;Dark Portalian;porte-des-ténèbres;Dark Portaler;;;;;;;;;;;x
c_darkcloud;Darkcloud;Noir-Nuage;Darkcloud;;Darkcloud;;;;;;;;;x
c_darkcloud_adj;Darkcloudian;noir-nuage;darkclouder;;;;;;;;;;;x
c_darkmist;Darkmist;Sombrebrume;Darkmist;;Darkmist;;;;;;;;;x
c_darkmist_adj;Darkmistian;sombrebrume;darkmister;;;;;;;;;;;x
c_darkmist_2;Darkmist;Sombrebrume;Darkmist;;Darkmist;;;;;;;;;x
c_darkmist_2_adj;Darkmistian;sombrebrume;darkmister;;;;;;;;;;;x
c_darkmoon_island;Darkmoon Island;Île de Sombrelune;Darkmoon Island;;Darkmoon Island;;;;;;;;;x
c_darkmoon_island_adj;Darkmoon Islandian;sombrelune;Darkmoon Islander;;;;;;;;;;;x
c_darkshore;Darkshore;Sombrivage;Darkshore;;Darkshore;;;;;;;;;x
c_darkshore_adj;Darkshorean;sombrivage;darkshorer;;;;;;;;;;;x
c_darkspear;Darkspear;Sombrelance;Darkspear;;Darkspear;;;;;;;;;x
c_darkspear_adj;Darkspearian;sombrelance;darkspearer;;;;;;;;;;;x
c_darkwood;Darkwood;Sombrebois;Darkwood;;Darkwood;;;;;;;;;x
c_darkwood_adj;Darkwoodian;sombrebois;darkwooder;;;;;;;;;;;x
c_darnassus;Darnassus;Darnassus;Darnassus;;Darnassus;;;;;;;;;x
c_darnassus_adj;Darnassusian;darnassusienne;darnassuser;;;;;;;;;;;x
c_darrarhor;Darrarhor;Darrarhor;Darrarhor;;Darrarhor;;;;;;;;;x
c_darrarhor_adj;Darrarhorian;darrarhorienne;darrarhorer;;;;;;;;;;;x
c_darrow_hill;Darrow Hill;Colline de Darrow;Darrow Hill;;Darrow Hill;;;;;;;;;x
c_darrow_hill_adj;Darrow Hillian;darrowienne;Darrow Hiller;;;;;;;;;;;x
c_darrowshire;Darrowshire;Comté-de-Darrow;Darrowshire;;Darrowshire;;;;;;;;;x
c_darrowshire_adj;Darrowshirean;comté-de-darrow;darrowshirer;;;;;;;;;;;x
c_dawning_isles;Dawning Isles;Îles de l'Aube;Dawning Isles;;Dawning Isles;;;;;;;;;x
c_dawning_isles_adj;Dawning Islesian;îles-de-l'aube;Dawning Isleser;;;;;;;;;;;x
c_dawning_lane;Dawning Lane;Allée du Point-du-jour;Dawning Lane;;Dawning Lane;;;;;;;;;x
c_dawning_lane_adj;Dawning Lanean;point-du-jour;Dawning Laner;;;;;;;;;;;x
c_dawnstar;Dawnstar;Aubétoile;Dawnstar;;Dawnstar;;;;;;;;;x
c_dawnstar_adj;Dawnstarian;aubétoile;dawnstarer;;;;;;;;;;;x
c_dazaralor;Zuldazar;Zuldazar;Zuldazar;;Zuldazar;;;;;;;;;x
c_dazaralor_adj;Zuldazar;zuldazar;Zuldazar;;Zuldazar;;;;;;;;;x
c_dazgok;Dazgok;Dazgok;Dazgok;;Dazgok;;;;;;;;;x
c_dazgok_adj;Dazgokian;dazgokienne;dazgoker;;;;;;;;;;;x
c_dead_highlands;Dead Highlands;Hautes-Terres mortes;Dead Highlands;;Dead Highlands;;;;;;;;;x
c_dead_highlands_adj;Dead Highlandsian;hautes-terres-mortes;Dead Highlandser;;;;;;;;;;;x
c_dead_ravine;Dead Ravine;Ravin mort;Dead Ravine;;Dead Ravine;;;;;;;;;x
c_dead_ravine_adj;Dead Ravinean;ravin-mort;Dead Raviner;;;;;;;;;;;x
c_deadlock;Deadlock;Mortécluse;Deadlock;;Deadlock;;;;;;;;;x
c_deadlock_adj;Deadlockian;mortécluse;deadlocker;;;;;;;;;;;x
c_deadmans_pass;Deadman's Pass;Défilé du Mort;Deadman's Pass;;Deadman's Pass;;;;;;;;;x
c_deadmans_pass_adj;Deadmans Passian;défilé-du-mort;Deadman's Passer;;;;;;;;;;;x
c_deadwood;Deadwood;Bois mort;Deadwood;;Deadwood;;;;;;;;;x
c_deadwood_adj;Deadwoodian;bois-mort;deadwooder;;;;;;;;;;;x
c_deathknell;Deathknell;Le Glas;Deathknell;;Deathknell;;;;;;;;;x
c_deathknell_adj;Deathknellian;glasienne;deathkneller;;;;;;;;;;;x
c_deep_elem;Deep Elem;Gouffre d'Elem;Deep Elem;;Deep Elem;;;;;;;;;x
c_deep_elem_adj;Deep Elemian;elemienne;Deep Elemer;;;;;;;;;;;x
c_deihsei;Deihsei;Deihsei;Deihsei;;Deihsei;;;;;;;;;x
c_deihsei_adj;Deihsian;deihsei;deihser;;;;;;;;;;;x
c_demont;Demont;Demont;Demont;;Demont;;;;;;;;;x
c_demont_adj;Demontian;demontienne;demonter;;;;;;;;;;;x
c_dhezgih;Dhezgih;Dhezgih;Dhezgih;;Dhezgih;;;;;;;;;x
c_dhezgih_adj;Dhezgihian;dhezgihienne;dhezgiher;;;;;;;;;;;x
c_dhurrah;Dhurrah;Dhurrah;Dhurrah;;Dhurrah;;;;;;;;;x
c_dhurrah_adj;Dhurrahian;dhurrahienne;dhurraher;;;;;;;;;;;x
c_direforge;Direforge;Morneforge;Direforge;;Direforge;;;;;;;;;x
c_direforge_adj;Direforgean;morneforge;direforger;;;;;;;;;;;x
c_direhorn;Direhorn;Navrecorne;Direhorn;;Direhorn;;;;;;;;;x
c_direhorn_adj;Direhornian;navrecorne;direhorner;;;;;;;;;;;x
c_dolanaar;Dolanaar;Dolanaar;Dolanaar;;Dolanaar;;;;;;;;;x
c_dolanaar_adj;Dolanaarian;dolanaarienne;dolanaarer;;;;;;;;;;;x
c_domdith;Domdith;Domdith;Domdith;;Domdith;;;;;;;;;x
c_domdith_adj;Domdithian;domdithienne;domdither;;;;;;;;;;;x
c_dordanil;Dor'danil;Dor'danil;Dor'danil;;Dor'danil;;;;;;;;;x
c_dordanil_adj;Dor'danilian;dor'danil;dor'daniler;;;;;;;;;;;x
c_downs;Downs;Basses;Downs;;Downs;;;;;;;;;x
c_downs_adj;Downsian;basses;downser;;;;;;;;;;;x
c_dragon_isles;Dragon Isles;Îles du dragon;Dragon Isles;;Dragon Isles;;;;;;;;;x
c_dragon_isles_adj;Dragon Islesian;îles-du-dragon;Dragon Isleser;;;;;;;;;;;x
c_dragonmurk;Dragonmurk;Cloaque aux Dragons;Dragonmurk;;Dragonmurk;;;;;;;;;x
c_dragonmurk_adj;Dragonmurkian;cloaque-aux-dragons;dragonmurker;;;;;;;;;;;x
c_dragons_fall;Dragon's Fall;Chute du dragon;Dragon's Fall;;Dragon's Fall;;;;;;;;;x
c_dragons_fall_adj;Dragons Fallian;chute-du-dragon;Dragon's Faller;;;;;;;;;;;x
c_drakatal;Drak'atal;Drak'atal;Drak'atal;;Drak'atal;;;;;;;;;x
c_drakatal_adj;Drak'atalian;drak'atal;drak'ataler;;;;;;;;;;;x
c_drakiljin;Drakil'jin;Drakil'jin;Drakil'jin;;Drakil'jin;;;;;;;;;x
c_drakiljin_adj;Drakil'jinian;drakil'jin;drakil'jiner;;;;;;;;;;;x
c_drakkari_arena;Drakkari Arena;Arène drakkari;Drakkari Arena;;Drakkari Arena;;;;;;;;;x
c_drakkari_arena_adj;Jalan'ee;jalan'ee;jalan'eeisch;;;;;;;;;;;x
c_drakmabwa;Drak'mabwa;Drak'Mabwa;Drak'mabwa;;Drak'mabwa;;;;;;;;;x
c_drakmabwa_adj;Drak'mabwan;drak'mabwa;drak'mabwer;;;;;;;;;;;x
c_draksotra;Drak'sotra;Drak'Sotra;Drak'sotra;;Drak'sotra;;;;;;;;;x
c_draksotra_adj;Draksotran;drak'sotra;drak'sotrer;;;;;;;;;;;x
c_draktharon;Drak'tharon;Drak'Tharon;Drak'tharon;;Drak'tharon;;;;;;;;;x
c_draktharon_adj;Drak'tharonian;drak'tharon;drak'tharoner;;;;;;;;;;;x
c_drakuru;Drakuru;Drakuru;Drakuru;;Drakuru;;;;;;;;;x
c_drakuru_adj;Drakurian;drakuru;drakurer;;;;;;;;;;;x
c_drakzin;Drak'zin;Drak'Zin;Drak'zin;;Drak'zin;;;;;;;;;x
c_drakzin_adj;Drak'zinian;drak'zin;drak'ziner;;;;;;;;;;;x
c_dreadmaul;Dreadmaul;Cognepeur;Dreadmaul;;Dreadmaul;;;;;;;;;x
c_dreadmaul_adj;Dreadmaulian;cognepeur;dreadmauler;;;;;;;;;;;x
c_dreadmist;Dreadmist;Brume-funeste;Dreadmist;;Dreadmist;;;;;;;;;x
c_dreadmist_adj;Dreadmistian;brume-funeste;dreadmister;;;;;;;;;;;x
c_dreadmurk;Dreadmurk;Cloaque-Funeste;Dreadmurk;;Dreadmurk;;;;;;;;;x
c_dreadmurk_adj;Dreadmurkian;cloaque-funeste;dreadmurker;;;;;;;;;;;x
c_dreadpearl;Dreadpearl;Perle-Maudite;Dreadpearl;;Dreadpearl;;;;;;;;;x
c_dreadpearl_adj;Dreadpearlian;perle-maudite;dreadpearler;;;;;;;;;;;x
c_drognur;Drognur;Drognur;Drognur;;Drognur;;;;;;;;;x
c_drognur_adj;Drognurian;drognurienne;drognurer;;;;;;;;;;;x
c_drowned_lands;Drowned Lands;Terres noyées;Drowned Lands;;Drowned Lands;;;;;;;;;x
c_drowned_lands_adj;Drowned Landsian;terre-noyée;Drowned Landser;;;;;;;;;;;x
c_dry_hills;Dry Hills;Collines Arides;Dry Hills;;Dry Hills;;;;;;;;;x
c_dry_hills_adj;Dry Hillsian;colline-aride;Dry Hillser;;;;;;;;;;;x
c_drygulch;Drygulch;Ravin Asséché;Drygulch;;Drygulch;;;;;;;;;x
c_drygulch_adj;Drygulchian;ravin-asséché;drygulcher;;;;;;;;;;;x
c_dryhill;Dryhill;Colline sèche;Dryhill;;Dryhill;;;;;;;;;x
c_dryhill_adj;Dryhillian;colline-sèche;dryhiller;;;;;;;;;;;x
c_dubrajin;Dubra'jin;Dubra'jin;Dubra'jin;;Dubra'jin;;;;;;;;;x
c_dubrajin_adj;Dubra'jinian;dubra'jin;dubra'jiner;;;;;;;;;;;x
c_dulized;Dulized;Dulized;Dulized;;Dulized;;;;;;;;;x
c_dulized_adj;Dulizedian;dulizedienne;dulizeder;;;;;;;;;;;x
c_dulvarinn;Dulvarinn;Dulvarinn;Dulvarinn;;Dulvarinn;;;;;;;;;x
c_dulvarinn_adj;Dulvarinnian;dulvarinne;dulvarinner;;;;;;;;;;;x
c_dulzin;Dul'zin;Dul'zin;Dul'zin;;Dul'zin;;;;;;;;;x
c_dulzin_adj;Dul'zinian;dul'zin;dul'ziner;;;;;;;;;;;x
c_dumont;Dumont;Dumont;Dumont;;Dumont;;;;;;;;;x
c_dumont_adj;Dumontian;dumontienne;dumonter;;;;;;;;;;;x
c_dun_algaz;Dun Algaz;Dun Algaz;Dun Algaz;;Dun Algaz;;;;;;;;;x
c_dun_algaz_adj;Dun Algazian;dunalgazienne;Dun Algazer;;;;;;;;;;;x
c_dun_argol;Dun Argol;Dun Argol;Dun Argol;;Dun Argol;;;;;;;;;x
c_dun_argol_adj;Dun Argolian;dunargolienne;Dun Argoler;;;;;;;;;;;x
c_dun_garok;Dun Garok;Dun Garok;Dun Garok;;Dun Garok;;;;;;;;;x
c_dun_garok_adj;Dun Garokian;dungarokienne;Dun Garoker;;;;;;;;;;;x
c_dun_mandarr;Dun Mandarr;Dun Mandarr;Dun Mandarr;;Dun Mandarr;;;;;;;;;x
c_dun_mandarr_adj;Dun Mandarrian;dunmandarrienne;Dun Mandarrer;;;;;;;;;;;x
c_dun_modr;Dun Modr;Dun Modr;Dun Modr;;Dun Modr;;;;;;;;;x
c_dun_modr_adj;Dun Modrian;dunmodrienne;Dun Modrer;;;;;;;;;;;x
c_dun_niffelem;Dun Niffelem;Dun Niffelem;Dun Niffelem;;Dun Niffelem;;;;;;;;;x
c_dun_niffelem_adj;Dun Niffelemian;dunniffelemienne;Dun Niffelemer;;;;;;;;;;;x
c_dunbur;Dunbur;Dunbur;Dunbur;;Dunbur;;;;;;;;;x
c_dunbur_adj;Dunburian;dunburienne;dunburer;;;;;;;;;;;x
c_dunemaul;Dunemaul;Cognedune;Dunemaul;;Dunemaul;;;;;;;;;x
c_dunemaul_adj;Dunemaulian;cognedune;dunemauler;;;;;;;;;;;x
c_dunwald;Dunwald;Dunwald;Dunwald;;Dunwald;;;;;;;;;x
c_dunwald_adj;Dunwaldian;dunwaldienne;dunwalder;;;;;;;;;;;x
c_durnholde;Durnholde;Fort-de-Durn;Durnholde;;Durnholde;;;;;;;;;x
c_durnholde_adj;Durnholdean;fort-de-durn;durnholder;;;;;;;;;;;x
c_duskhaven;Duskhaven;Havre-du-Soir;Duskhaven;;Duskhaven;;;;;;;;;x
c_duskhaven_adj;Duskhavenian;havre-du-soir;duskhavener;;;;;;;;;;;x
c_duskwither_ravine;Duskwither Ravine;Ravin de Ternesoir;Duskwither Ravine;;Duskwither Ravine;;;;;;;;;x
c_duskwither_ravine_adj;Duskwither Ravinean;ternesoiréenne;Duskwither Raviner;;;;;;;;;;;x
c_dust_plains;Dust Plains;Plaines de Poussière;Dust Plains;;Dust Plains;;;;;;;;;x
c_dust_plains_adj;Dust Plainsian;plaine-de-poussière;Dust Plainser;;;;;;;;;;;x
c_dustwind;Dustwind;Terrevent;Dustwind;;Dustwind;;;;;;;;;x
c_dustwind_adj;Dustwindian;terreventoise;dustwinder;;;;;;;;;;;x
c_ealnow;Ealnow;Ealnow;Ealnow;;Ealnow;;;;;;;;;x
c_ealnow_adj;Ealnowian;ealnowienne;ealnower;;;;;;;;;;;x
c_eanorah;Eanorah;Eanorah;Eanorah;;Eanorah;;;;;;;;;x
c_eanorah_adj;Eanorahian;eanorah;eanoraher;;;;;;;;;;;x
c_east_coast;East Coast;Côte orientale;East Coast;;East Coast;;;;;;;;;x
c_east_coast_adj;East Coastian;côte-orientale;East Coaster;;;;;;;;;;;x
c_east_floodplain;East Floodplain;Plaine inondée orientale;East Floodplain;;East Floodplain;;;;;;;;;x
c_east_floodplain_adj;East Floodplainian;plaine-inondée-orientale;East Floodplainer;;;;;;;;;;;x
c_east_sanctum;East Sanctum;Sanctum oriental;East Sanctum;;East Sanctum;;;;;;;;;x
c_east_sanctum_adj;Qualdris;qualdris;qualdrisch;;Qualdris;;;;;;;;;x
c_eastern_cape;Eastern Cape;Cap Oriental;Eastern Cape;;Eastern Cape;;;;;;;;;x
c_eastern_cape_adj;Eastern Capean;cap-oriental;Eastern Caper;;;;;;;;;;;x
c_eastmoon;Eastmoon;Estelune;Eastmoon;;Eastmoon;;;;;;;;;x
c_eastmoon_adj;Eastmoonian;estelune;eastmooner;;;;;;;;;;;x
c_eastpoint;Eastpoint;Point de l'Est;Eastpoint;;Eastpoint;;;;;;;;;x
c_eastpoint_adj;Eastpointian;point-de-l'est;eastpointer;;;;;;;;;;;x
c_eastspark;Eastspark;Estincelle;Eastspark;;Eastspark;;;;;;;;;x
c_eastspark_adj;Eastsparkian;estincelle;eastsparker;;;;;;;;;;;x
c_eastvale;Eastvale;Val d'est;Eastvale;;Eastvale;;;;;;;;;x
c_eastvale_adj;Eastvalean;val-d'est;eastvaler;;;;;;;;;;;x
c_echnus;Ech'nus;Ech'nus;Ech'nus;;Ech'nus;;;;;;;;;x
c_echnus_adj;Ech'nusian;ech'nus;ech'nuser;;;;;;;;;;;x
c_echo_isle;Echo Isle;Île de l'Écho;Echo Isle;;Echo Isle;;;;;;;;;x
c_echo_isle_adj;Echo Islean;échosienne;Echo Isler;;;;;;;;;;;x
c_edj;Edj;Edj;Edj;;Edj;;;;;;;;;x
c_edj_adj;Edjian;edjienne;edjer;;;;;;;;;;;x
c_egudarm;Egudarm;Egudarm;Egudarm;;Egudarm;;;;;;;;;x
c_egudarm_adj;Egudarmian;egudarmienne;egudarmer;;;;;;;;;;;x
c_eldara;Eldara;Eldara;Eldara;;Eldara;;;;;;;;;x
c_eldara_adj;Eldaran;eldarane;eldarer;;;;;;;;;;;x
c_eldarath;Eldarath;Eldarath;Eldarath;;Eldarath;;;;;;;;;x
c_eldarath_adj;Eldarathian;eldarathienne;eldarather;;;;;;;;;;;x
c_eldranath;Eldra'nath;Eldra'nath;Eldra'nath;;Eldra'nath;;;;;;;;;x
c_eldranath_adj;Eldra'nathian;eldra'nath;eldra'nather;;;;;;;;;;;x
c_eldratir;El'dratir;El'dratir;El'dratir;;El'dratir;;;;;;;;;x
c_eldratir_adj;El'dratirian;el'dratir;el'dratirer;;;;;;;;;;;x
c_eldrethalas;Eldre'thalas;Eldre'thalas;Eldre'thalas;;Eldre'thalas;;;;;;;;;x
c_eldrethalas_adj;Eldre'thalasian;eldre'thalassienne;eldre'thalaser;;;;;;;;;;;x
c_eldrethar;Eldre'thar;Eldre'thar;Eldre'thar;;Eldre'thar;;;;;;;;;x
c_eldrethar_adj;Eldre'tharian;eldre'thar;eldre'tharer;;;;;;;;;;;x
c_eldritch;Eldritch;Eldritch;Eldritch;;Eldritch;;;;;;;;;x
c_eldritch_adj;Eldritchian;eldritch;eldritcher;;;;;;;;;;;x
c_elementium_ravine;Elementium Ravine;Ravin d'élémentium;Elementium Ravine;;Elementium Ravine;;;;;;;;;x
c_elementium_ravine_adj;Elementium Ravinean;élémentium;Elementium Raviner;;;;;;;;;;;x
c_elrendar_coast;Elrendar Coast;Côte d'Elrendar;Elrendar Coast;;Elrendar Coast;;;;;;;;;x
c_elrendar_coast_adj;Elrendar Coastian;elrendarienne;Elrendar Coaster;;;;;;;;;;;x
c_elrendar_crossing;Elrendar Crossing;Croisée d'Elrendar;Elrendar Crossing;;Elrendar Crossing;;;;;;;;;x
c_elrendar_crossing_adj;Elrendar Crossingian;elrendarienne;Elrendar Crossinger;;;;;;;;;;;x
c_elunar;Elunar;Elunar;Elunar;;Elunar;;;;;;;;;x
c_elunar_adj;Elunarian;elunarienne;elunarer;;;;;;;;;;;x
c_elunar_2;Elunar;Elunar;Elunar;;Elunar;;;;;;;;;x
c_elunar_2_adj;Elunarian;elunarienne;elunarer;;;;;;;;;;;x
c_ember_clutch;Ember Clutch;Etreinte de braise;Ember Clutch;;Ember Clutch;;;;;;;;;x
c_ember_clutch_adj;Ember Clutchian;etreinte-de-braise;Ember Clutcher;;;;;;;;;;;x
c_emberglade;Emberglade;Clairière des braises;Emberglade;;Emberglade;;;;;;;;;x
c_emberglade_adj;Embergladean;clairière-des-braises;emberglader;;;;;;;;;;;x
c_emberstone;Emberstone;Pierrebraise;Emberstone;;Emberstone;;;;;;;;;x
c_emberstone_adj;Emberstonean;pierrebraise;emberstoner;;;;;;;;;;;x
c_emerald;Emerald;Émeraude;Emerald;;Emerald;;;;;;;;;x
c_emerald_adj;Emeraldian;émeraude;emeralder;;;;;;;;;;;x
c_emeraran;Emer'aran;Emer'aran;Emer'aran;;Emer'aran;;;;;;;;;x
c_emeraran_adj;Emer'aranian;emer'aran;emer'araner;;;;;;;;;;;x
c_emyilond;Emyilond;Emyilond;Emyilond;;Emyilond;;;;;;;;;x
c_emyilond_adj;Emyilondian;emyilondienne;emyilonder;;;;;;;;;;;x
