#CODE;ENGLISH;RUSSIAN;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_rogue_9_desc;Rogues are proficient in assassination, subterfuge, and disguise. Their sense of honor balances on the edge of a coin, and they are rarely found fighting on even terms.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_rogue_10;Legendary Rogue X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_rogue_10_desc;Rogues are proficient in assassination, subterfuge, and disguise. Their sense of honor balances on the edge of a coin, and they are rarely found fighting on even terms.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_1;Worthless Warlock I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_1_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_2;Novice Warlock II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_2_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_3;Apprentice Warlock III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_3_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_4;Experienced Warlock IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_4_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_5;Skilled Warlock V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_5_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_6;Expert Warlock VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_6_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_7;Great Warlock VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_7_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_8;Master Warlock VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_8_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_9;Grand Master Warlock IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_9_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_10;Legendary Warlock X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_warlock_10_desc;Warlocks are ruthless practitioners of Fel and Shadow magic. Their hunger for power is nigh insatiable, leading them to draw pacts with rather unsavory benefactors including demons or creatures of the void.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_1;Worthless Shaman I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_1_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_2;Novice Shaman II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_2_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_3;Apprentice Shaman III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_3_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_4;Experienced Shaman IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_4_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_5;Skilled Shaman V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_5_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_6;Expert Shaman VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_6_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_7;Great Shaman VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_7_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_8;Master Shaman VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_8_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_9;Grand Master Shaman IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_9_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_10;Legendary Shaman X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_shaman_10_desc;Shamans commune with the natural elemental spirits of the world around them. Should the elements look upon the Shaman with benevolence, they can choose to lend their strength to the Shaman, providing them with supernatural destructive and restorative capabilities.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_1;Worthless Druid I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_1_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_2;Novice Druid II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_2_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_3;Apprentice Druid III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_3_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_4;Experienced Druid IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_4_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_5;Skilled Druid V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_5_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_6;Expert Druid VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_6_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_7;Great Druid VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_7_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_8;Master Druid VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_8_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_9;Grand Master Druid IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_9_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_10;Legendary Druid X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_druid_10_desc;Druids aim to preserve balance and protect living things. Though Druidism is primarily a philosophy, Druids have the fury of nature at their beck and call, and are willing to use it against those who threaten the natural order of life.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_1;Worthless Loa Priest I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_1_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_2;Novice Loa Priest II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_2_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_3;Apprentice Loa Priest III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_3_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_4;Experienced Loa Priest IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_4_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_5;Skilled Loa Priest V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_5_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_6;Expert Loa Priest VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_6_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_7;Great Loa Priest VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_7_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_8;Master Loa Priest VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_8_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_9;Grand Master Loa Priest IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_9_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_10;Legendary Loa Priest X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_loa_priest_10_desc;Loa Priests focus their veneration on Troll deities known as the Loa. These priests reap the benefits of their dedicated Loa receiving benefits such as regeneration, strength, and agility.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_1;Worthless Death Knight I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_1_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_2;Novice Death Knight II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_2_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_3;Apprentice Death Knight III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_3_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_4;Experienced Death Knight IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_4_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_5;Skilled Death Knight V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_5_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_6;Expert Death Knight VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_6_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_7;Great Death Knight VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_7_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_8;Master Death Knight VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_8_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_9;Grand Master Death Knight IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_9_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_10;Legendary Death Knight X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_death_knight_10_desc;Death Knights combine an unnatural mastery of melee weapon with dark, necromantic magic. The Death Knight uses dark magic and supernatural strength to rend through the living and other unfortunate victims.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_1;Worthless Necromancer I;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_1_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_2;Novice Necromancer II;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_2_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_3;Apprentice Necromancer III;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_3_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_4;Experienced Necromancer IV;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_4_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_5;Skilled Necromancer V;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_5_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_6;Expert Necromancer VI;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_6_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_7;Great Necromancer VII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_7_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_8;Master Necromancer VIII;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_8_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_9;Grand Master Necromancer IX;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_9_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_10;Legendary Necromancer X;;;;;;;;;;;;;x;;;;;;;;;;;;;;
class_necromancer_10_desc;Necromancers use his dark and evil magics to create creatures that teeter on the border of life and death. These (more often mindless than not) undead beings work solely to carry out the necromancer's nefarious will.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bunny;Bunny;;;;;;;;;;;;;x;;;;;;;;;;;;;;
bunny_desc;This character is a small and cute bunny.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_hozen;Hozen;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_hozen_desc;This character is a hozen.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_pygmy;Pygmy;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_pygmy_desc;This character is a pygmy.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_goblin;Goblin;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_goblin_desc;This character is a goblin.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_death;Aspect of Death;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_death_desc;The Aspect of Death was once known as the Aspect of Earth, who has been chosen by Khaz'goroth and given dominion over the earth and the deep places of the world, but darkness swallowed aspect's soul.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_life;Aspect of Life;;;;;;;;;;;;;x;;;;;;;;;;;;;;
aspect_of_life_desc;"This is my gift: compassion for all living things. A drive to protect and nurture them. And the ability to heal that which others cannot, birth what others may not, and love even the unlovable--who surely need such grace more than any other souls." \n- Eonar the Life-Binder;;;;;;;;;;;;;x;;;;;;;;;;;;;;
being_undead;Undead;;;;;;;;;;;;;x;;;;;;;;;;;;;;
being_undead_desc;The literal meaning of undead is simple - a creature or person risen from death. The undoing of death, hence undead. While they vary in size, shape, and form, the most common undead are those who have risen from their own (or other's) accord, who maintain their sanity and memories from life. This character in question is a textbook undead, and may act differently from every other undead creature due to their own autonomy.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_ghoul;Ghoul;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_ghoul_desc;Men who have finally been given the grace of undeath are known as ghouls. Varying in size, shape, and form, ghouls are the shocktroopers of every undead mass. Using speed as their advantage in battle, these charging hulks of fallen warriors are every shieldbearer's worst nightmare.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wraith;Spirit;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_wraith_desc;This character is an incorporeal spirt.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
brilliant_ruler;Brilliant Ruler;;;;;;;;;;;;;x;;;;;;;;;;;;;;
brilliant_ruler_desc;This person has been destined to rule since birth, with extraordinary gifts that will help him or her reach this destiny.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
distinguished_aristocrat;Distinguished Aristocrat;;;;;;;;;;;;;x;;;;;;;;;;;;;;
distinguished_aristocrat_desc;This wealthy landowner has distinguished his or herself in many courts, making a name for him or herself as a fount of wit and logic.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
capable_nobleman;Capable Nobleman;;;;;;;;;;;;;x;;;;;;;;;;;;;;
capable_nobleman_desc;While this person may or may not have a complete education, they are of average ability when it comes to court duties.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
petty_despot;Petty Despot;;;;;;;;;;;;;x;;;;;;;;;;;;;;
petty_despot_desc;Of little importance, evil, or just plain uneducated in the way of ruling, this person is known to be of poor ability in the way of politics.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
mastermind_mechanic;Mastermind Mechanic;;;;;;;;;;;;;x;;;;;;;;;;;;;;
mastermind_mechanic_desc;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
skilled_mechanic;Skilled Mechanic;;;;;;;;;;;;;x;;;;;;;;;;;;;;
skilled_mechanic_desc;This person has nearly fully honed their ingenuity with mechanical systems.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
flamboyant_engineer;Flamboyant Engineer;;;;;;;;;;;;;x;;;;;;;;;;;;;;
flamboyant_engineer_desc;By spending a little more time creating new inventions and innovating with already existing ones, this person has taken some time to hone their mechanical genius.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
amateurish_technician;Amateurish Technician;;;;;;;;;;;;;x;;;;;;;;;;;;;;
amateurish_technician_desc;This person is relatively new to the art of engineering. Either inventing or innovating, they seem to keep to themselves when engaged with their projects.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
lich_king;Lich King;;;;;;;;;;;;;x;;;;;;;;;;;;;;
lich_king_desc;The soul of a single dark, necromantic being imprisoned within a suit of armour and a crown, the Lich King intends to turn the whole world black. This soul was once known as Ner'zhul, the dreaded lapdog of the Burning Legion, and was under the command of Kil'jaeden. His soul was cast into Icecrown Glacier to raise an undead army to harass and weaken Azeroth for an upcoming invasion. However, Kil'jaeden's plan failed, and Ner'zhul would go on to begin his own faction to bring Azeroth under his heel - the Scourge.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
sorcerer;Sorcerer;;;;;;;;;;;;;x;;;;;;;;;;;;;;
sorcerer_desc;This character is a sorcerer. It has a natural talent for magic.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_fel_orc;Fel Orc;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_fel_orc_desc;This character is a fel orc.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
being_demon;Demon;;;;;;;;;;;;;x;;;;;;;;;;;;;;
being_demon_desc;This character is a demon. Demons are immortal beings linked to the Twisting Nether. Most of them feed upon magic and life, and delight in inflicting suffering, spreading corruption, and destroying all that is good.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_arakkoa;Arakkoa;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_arakkoa_desc;The Arakkoa are an intelligent and bipedal androgynous race that once maintained a large empire known as Apexis, centred in the southern-most parts of lands now known as Skettis. After the fall of Apexis and the rise of the Horde, this race has grown near-extinct. It has seen better days, as many are being transformed into the widespread hunchback and broken outcasts in Outland.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_arakkoa_corrupted;Corrupted Arakkoa;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_arakkoa_corrupted_desc;The cursed branch of the Arakkoa are known as outcasts. They are hunchbacked and disgusting in appearance when compared to their sleek, upright counterparts. The cause of their demise is their experimentation with - and failure to control - shadow magic, which the cursed arakkoa still use despite their failed manipulations. As one might expect, due to their obsessive use of shadow magic, shadow itself has practically been imbedded into their culture, making them more secretive. The use of ciphers and illusion magic are widespread within this sect of Arakkoa.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nathrezim;Nathrezim;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_nathrezim_desc;The Nathrezim are more popularly known in common as dreadlords. Children of the Twisting Nether, these intelligent and cunning emissaries of the Burning Legion are the brainchild of its daemonic forces. The appearance of a nathrezim is reflective of their name in common - vampiric, dreadful, and life-consuming. They utilize terror and subterfuge in nearly every political mortal dispute, using illusion and literal possession of mortals to further their goals.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_eredar;Man'ari;;;;;;;;;;;;;;;;;;;;;;;;;;;
creature_eredar_desc;Man'ari, or “unnatural beings”, are Eredar who have accepted powers bestowed upon them by Sargeras, and they have become the leading demon race of the Burning Legion. They are supremely talented magic-users and they originate from the world of Argus, now a Legion world. The Man'ari share an ancient ancestry with those who denied the gift of the Legion, the Draenei, or “exiled ones”.;;;;;;;;;;;;;;;;;;;;;;;;;;;
creature_eredruin;Eredruin;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_eredruin_desc;Ered'ruin are bulky demonic creatures, more known as doomguards. They are one of the strongest fighting units of the Burning Legion. The power of these demons was so impressive that Archimonde, one of the Eredar leaders, made this race his personal guard.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
in_twisting_nether;In Twisting Nether;;;;;;;;;;;;;x;;;;;;;;;;;;;;
in_twisting_nether_desc;Demons who are killed within the mortal world are sent to the Twisting Nether, a plane for immortal beings. Demons are trapped within stasis before they are summoned into the mortal world. There is no hierarchy or name for demons in the Twisting Nether - they only go by their merit, which may or may not be needed by their dominant fel masters.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
champion_of_the_lich_king;Champion of the Lich King;;;;;;;;;;;;;x;;;;;;;;;;;;;;
champion_of_the_lich_king_desc;Chosen and knighted by a figure of many names. The Lord of Icecrown, Jailer of the Damned, the Dark One, and the Prince of Darkness. He has made this character his chosen to further his plans and spread his will across Azeroth. Many will fall, shiver at his namesake, and will soon serve under him and his chosen in death.;;;;;;;;;;;;;x;;;;;;;;;;;;;;
creature_lich;Lich;;;;;;;;;;;;;x;;;;;;;;;;;;;;
