PROV412;Lordamere Lake;Lordamere Lake;Lordamere Lake;;;;;;;;;x
PROV413;Lordamere Lake;Lordamere Lake;Lordamere Lake;;;;;;;;;x
PROV414;Northgate River;Northgate River;Northgate River;;;;;;;;;x
PROV415;Northgate River;Northgate River;Northgate River;;;;;;;;;x
PROV416;Northgate River;Northgate River;Northgate River;;;;;;;;;x
PROV417;Lake Elrendar;Lake Elrendar;Lake Elrendar;;;;;;;;;x
PROV418;Lake Elrendar;Lake Elrendar;Lake Elrendar;;;;;;;;;x
PROV419;North Elrendar River;North Elrendar River;North Elrendar River;;;;;;;;;x
PROV420;North Elrendar River;North Elrendar River;North Elrendar River;;;;;;;;;x
PROV421;North Elrendar River;North Elrendar River;North Elrendar River;;;;;;;;;x
PROV422;South Elrendar River;South Elrendar River;South Elrendar River;;;;;;;;;x
PROV423;South Elrendar River;South Elrendar River;South Elrendar River;;;;;;;;;x
PROV424;South Elrendar River;South Elrendar River;South Elrendar River;;;;;;;;;x
PROV425;South Elrendar River;South Elrendar River;South Elrendar River;;;;;;;;;x
PROV426;Stonecairn Lake;Stonecairn Lake;Stonecairn Lake;;;;;;;;;x
PROV427;Pool of Tears;Pool of Tears;Pool of Tears;;;;;;;;;x
PROV428;Lake;Lake;Lake;;;;;;;;;x
PROV429;Longshore;Longshore;Longshore;;;;;;;;;x
PROV430;Longshore;Longshore;Longshore;;;;;;;;;x
PROV431;Longshore;Longshore;Longshore;;;;;;;;;x
PROV432;Stormwind's Shore;Stormwind's Shore;Stormwind's Shore;;;;;;;;;x
PROV433;Savage Coast;Savage Coast;Savage Coast;;;;;;;;;x
PROV434;Vile Reef;Vile Reef;Vile Reef;;;;;;;;;x
PROV435;Nazferiti Mouth;Nazferiti Mouth;Nazferiti Mouth;;;;;;;;;x
PROV436;South Savage Coast;South Savage Coast;South Savage Coast;;;;;;;;;x
PROV437;South Savage Coast;South Savage Coast;South Savage Coast;;;;;;;;;x
PROV439;Wild Shore;Wild Shore;Wild Shore;;;;;;;;;x
PROV440;Crystal Shore;Crystal Shore;Crystal Shore;;;;;;;;;x
PROV441;Red Reaches;Red Reaches;Red Reaches;;;;;;;;;x
PROV442;Red Reaches;Red Reaches;Red Reaches;;;;;;;;;x
PROV443;Shattershore;Shattershore;Shattershore;;;;;;;;;x
PROV444;Misty Reed Strand;Misty Reed Strand;Misty Reed Strand;;;;;;;;;x
PROV445;Misty Reed Strand;Misty Reed Strand;Misty Reed Strand;;;;;;;;;x
PROV446;Forbidding Sea;Forbidding Sea;Forbidding Sea;;;;;;;;;x
PROV447;Forbidding Sea;Forbidding Sea;Forbidding Sea;;;;;;;;;x
PROV448;Forbidding Sea;Forbidding Sea;Forbidding Sea;;;;;;;;;x
PROV449;Highbank;Highbank;Highbank;;;;;;;;;x
PROV450;Highbank;Highbank;Highbank;;;;;;;;;x
PROV451;Highbank;Highbank;Highbank;;;;;;;;;x
PROV452;Slithering Cove;Slithering Cove;Slithering Cove;;;;;;;;;x
PROV453;Highbank;Highbank;Highbank;;;;;;;;;x
PROV454;Highbank;Highbank;Highbank;;;;;;;;;x
PROV455;Highbank;Highbank;Highbank;;;;;;;;;x
PROV456;Highbank;Highbank;Highbank;;;;;;;;;x
PROV457;Thandol Span;Thandol Span;Thandol Span;;;;;;;;;x
PROV458;Overlook Cliffs;Overlook Cliffs;Overlook Cliffs;;;;;;;;;x
PROV459;Overlook Cliffs;Overlook Cliffs;Overlook Cliffs;;;;;;;;;x
PROV460;Overlook Cliffs;Overlook Cliffs;Overlook Cliffs;;;;;;;;;x
PROV461;Avalon's Coast;Avalon's Coast;Avalon's Coast;;;;;;;;;x
PROV462;Avalon's Coast;Avalon's Coast;Avalon's Coast;;;;;;;;;x
PROV463;Avalon's Coast;Avalon's Coast;Avalon's Coast;;;;;;;;;x
PROV465;Amani Coast;Amani Coast;Amani Coast;;;;;;;;;x
PROV466;Amani Coast;Amani Coast;Amani Coast;;;;;;;;;x
PROV467;Amani Coast;Amani Coast;Amani Coast;;;;;;;;;x
PROV468;Amani Coast;Amani Coast;Amani Coast;;;;;;;;;x
PROV469;Azurebreeze Coast;Azurebreeze Coast;Azurebreeze Coast;;;;;;;;;x
PROV470;Azurebreeze Coast;Azurebreeze Coast;Azurebreeze Coast;;;;;;;;;x
PROV471;Tranquil Shore;Tranquil Shore;Tranquil Shore;;;;;;;;;x
PROV472;Tranquil Shore;Tranquil Shore;Tranquil Shore;;;;;;;;;x
PROV474;Tranquil Shore;Tranquil Shore;Tranquil Shore;;;;;;;;;x
PROV475;Tranquil Shore;Tranquil Shore;Tranquil Shore;;;;;;;;;x
PROV476;Greengill Coast;Greengill Coast;Greengill Coast;;;;;;;;;x
PROV477;Greengill Coast;Greengill Coast;Greengill Coast;;;;;;;;;x
PROV479;Greengill Coast;Greengill Coast;Greengill Coast;;;;;;;;;x
PROV481;Greengill Coast;Greengill Coast;Greengill Coast;;;;;;;;;x
PROV482;Golden Strand;Golden Strand;Golden Strand;;;;;;;;;x
PROV483;Shalandis Coast;Shalandis Coast;Shalandis Coast;;;;;;;;;x
PROV484;Shalandis Coast;Shalandis Coast;Shalandis Coast;;;;;;;;;x
PROV485;North Coast;North Coast;North Coast;;;;;;;;;x
PROV486;North Coast;North Coast;North Coast;;;;;;;;;x
PROV487;North Coast;North Coast;North Coast;;;;;;;;;x
PROV488;North Coast;North Coast;North Coast;;;;;;;;;x
PROV489;North Coast;North Coast;North Coast;;;;;;;;;x
PROV490;North Tide;North Tide;North Tide;;;;;;;;;x
PROV491;North Tide;North Tide;North Tide;;;;;;;;;x
PROV492;North Tide;North Tide;North Tide;;;;;;;;;x
PROV493;Galewatch Coast;Galewatch Coast;Galewatch Coast;;;;;;;;;x
PROV494;Galewatch Coast;Galewatch Coast;Galewatch Coast;;;;;;;;;x
PROV495;Galewatch Coast;Galewatch Coast;Galewatch Coast;;;;;;;;;x
PROV496;Duskmist Shore;Duskmist Shore;Duskmist Shore;;;;;;;;;x
PROV497;Duskmist Shore;Duskmist Shore;Duskmist Shore;;;;;;;;;x
PROV498;Baradin Bay;Baradin Bay;Baradin Bay;;;;;;;;;x
PROV500;Hillsbrad Strand;Hillsbrad Strand;Hillsbrad Strand;;;;;;;;;x
PROV501;Hillsbrad Strand;Hillsbrad Strand;Hillsbrad Strand;;;;;;;;;x
PROV503;Drowned Reef;Drowned Reef;Drowned Reef;;;;;;;;;x
PROV504;Lost Fleet;Lost Fleet;Lost Fleet;;;;;;;;;x
PROV505;Menethil Bay;Menethil Bay;Menethil Bay;;;;;;;;;x
PROV510;Baradin Bay;Baradin Bay;Baradin Bay;;;;;;;;;x
PROV511;Crestfall's Coast;Crestfall's Coast;Crestfall's Coast;;;;;;;;;x
PROV513;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV514;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV515;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV516;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV517;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV518;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV519;Tirassian Coast;Tirassian Coast;Tirassian Coast;;;;;;;;;x
PROV520;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV521;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV522;Great Sea;Great Sea;Great Sea;;;;;;;;;x
PROV523;Balor's Coast;Balor's Coast;Balor's Coast;;;;;;;;;x
PROV524;Balor's Coast;Balor's Coast;Balor's Coast;;;;;;;;;x
PROV525;Balor's Coast;Balor's Coast;Balor's Coast;;;;;;;;;x
PROV528;Verrall River;Verrall River;Verrall River;;;;;;;;;x
PROV529;Verrall River;Verrall River;Verrall River;;;;;;;;;x
PROV530;Verrall River;Verrall River;Verrall River;;;;;;;;;x
PROV531;Verrall River;Verrall River;Verrall River;;;;;;;;;x
PROV532;Verrall River;Verrall River;Verrall River;;;;;;;;;x
PROV533;Shalandis Coast;Shalandis Coast;Shalandis Coast;;;;;;;;;x
PROV559;Yojamba Isle;Yojamba Isle;Yojamba Isle;;;;;;;;;x
PROV560;Mount Kajaro;Mount Kajaro;Mount Kajaro;;;;;;;;;x
PROV561;Bilgewater;Bilgewater;Bilgewater;;;;;;;;;x
PROV562;Gallywix;Gallywix;Gallywix;;;;;;;;;x
PROV563;Kajamine;Kajamine;Kajamine;;;;;;;;;x
PROV564;Loosefeet;Loosefeet;Loosefeet;;;;;;;;;x
PROV565;Edj;Edj;Edj;;;;;;;;;x
PROV566;Speedway;Speedway;Speedway;;;;;;;;;x
PROV567;Voodress;Voodress;Voodress;;;;;;;;;x
PROV568;Picktweak;Picktweak;Picktweak;;;;;;;;;x
PROV569;Volcanoth's Isle;Volcanoth's Isle;Volcanoth's Isle;;;;;;;;;x
PROV570;Wild Isle;Wild Isle;Wild Isle;;;;;;;;;x
PROV571;Fizzspark;Fizzspark;Fizzspark;;;;;;;;;x
PROV572;Mudboot;Mudboot;Mudboot;;;;;;;;;x
PROV573;Oomsk;Oomsk;Oomsk;;;;;;;;;x
PROV574;Oorzz;Oorzz;Oorzz;;;;;;;;;x
PROV575;Hozu-Mozu;Hozu-Mozu;Hozu-Mozu;;;;;;;;;x
PROV576;Banana Forest;Banana Forest;Banana Forest;;;;;;;;;x
PROV577;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV578;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV579;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV580;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV581;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV583;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV584;South Sea;South Sea;South Sea;;;;;;;;;x
PROV585;South Sea;South Sea;South Sea;;;;;;;;;x
PROV586;South Sea;South Sea;South Sea;;;;;;;;;x
PROV587;South Sea;South Sea;South Sea;;;;;;;;;x
PROV588;South Sea;South Sea;South Sea;;;;;;;;;x
PROV589;South Sea;South Sea;South Sea;;;;;;;;;x
PROV591;South Sea;South Sea;South Sea;;;;;;;;;x
PROV592;South Sea;South Sea;South Sea;;;;;;;;;x
PROV593;South Sea;South Sea;South Sea;;;;;;;;;x
PROV594;South Sea;South Sea;South Sea;;;;;;;;;x
PROV595;South Sea;South Sea;South Sea;;;;;;;;;x
PROV596;South Sea;South Sea;South Sea;;;;;;;;;x
PROV597;South Sea;South Sea;South Sea;;;;;;;;;x
PROV598;South Sea;South Sea;South Sea;;;;;;;;;x
PROV599;South Sea;South Sea;South Sea;;;;;;;;;x
PROV600;South Sea;South Sea;South Sea;;;;;;;;;x
PROV601;South Sea;South Sea;South Sea;;;;;;;;;x
PROV602;South Sea;South Sea;South Sea;;;;;;;;;x
PROV603;South Sea;South Sea;South Sea;;;;;;;;;x
PROV605;South Sea;South Sea;South Sea;;;;;;;;;x
PROV606;South Sea;South Sea;South Sea;;;;;;;;;x
PROV607;South Sea;South Sea;South Sea;;;;;;;;;x
PROV608;South Sea;South Sea;South Sea;;;;;;;;;x
PROV609;South Sea;South Sea;South Sea;;;;;;;;;x
PROV610;South Sea;South Sea;South Sea;;;;;;;;;x
PROV611;South Sea;South Sea;South Sea;;;;;;;;;x
PROV612;South Sea;South Sea;South Sea;;;;;;;;;x
PROV613;South Sea;South Sea;South Sea;;;;;;;;;x
PROV614;South Sea;South Sea;South Sea;;;;;;;;;x
PROV616;South Sea;South Sea;South Sea;;;;;;;;;x
PROV617;South Sea;South Sea;South Sea;;;;;;;;;x
PROV618;South Sea;South Sea;South Sea;;;;;;;;;x
PROV619;South Sea;South Sea;South Sea;;;;;;;;;x
PROV620;South Sea;South Sea;South Sea;;;;;;;;;x
PROV621;South Sea;South Sea;South Sea;;;;;;;;;x
PROV622;South Sea;South Sea;South Sea;;;;;;;;;x
PROV623;South Sea;South Sea;South Sea;;;;;;;;;x
PROV624;South Sea;South Sea;South Sea;;;;;;;;;x
PROV625;South Sea;South Sea;South Sea;;;;;;;;;x
PROV626;South Sea;South Sea;South Sea;;;;;;;;;x
PROV627;South Sea;South Sea;South Sea;;;;;;;;;x
PROV628;South Sea;South Sea;South Sea;;;;;;;;;x
PROV629;South Sea;South Sea;South Sea;;;;;;;;;x
PROV630;South Sea;South Sea;South Sea;;;;;;;;;x
PROV631;South Sea;South Sea;South Sea;;;;;;;;;x
PROV632;South Sea;South Sea;South Sea;;;;;;;;;x
PROV633;South Sea;South Sea;South Sea;;;;;;;;;x
PROV634;South Sea;South Sea;South Sea;;;;;;;;;x
PROV635;South Sea;South Sea;South Sea;;;;;;;;;x
PROV636;South Sea;South Sea;South Sea;;;;;;;;;x
PROV637;South Sea;South Sea;South Sea;;;;;;;;;x
PROV638;South Sea;South Sea;South Sea;;;;;;;;;x
PROV639;South Sea;South Sea;South Sea;;;;;;;;;x
PROV640;South Sea;South Sea;South Sea;;;;;;;;;x
PROV641;South Sea;South Sea;South Sea;;;;;;;;;x
PROV642;South Sea;South Sea;South Sea;;;;;;;;;x
PROV643;Vashj'ir;Vashj'ir;Vashj'ir;;;;;;;;;x
PROV645;Faerseton;Faerseton;Faerseton;;;;;;;;;x
PROV646;Dandred;Dandred;Dandred;;;;;;;;;x
PROV647;Whispering Forest;Whispering Forest;Whispering Forest;;;;;;;;;x
PROV648;Glistening Shore;Glistening Shore;Glistening Shore;;;;;;;;;x
PROV653;Crystal Lake;Crystal Lake;Crystal Lake;;;;;;;;;x
PROV654;Mirror Lake;Mirror Lake;Mirror Lake;;;;;;;;;x
PROV655;Zul'gurub Basin;Zul'gurub Basin;Zul'gurub Basin;;;;;;;;;x
PROV656;Surwich Inlet;Surwich Inlet;Surwich Inlet;;;;;;;;;x
PROV657;Lake Everstill;Lake Everstill;Lake Everstill;;;;;;;;;x
PROV658;Lake;Lake;Lake;;;;;;;;;x
PROV659;Lake;Lake;Lake;;;;;;;;;x
PROV660;Mosshide Fen;Mosshide Fen;Mosshide Fen;;;;;;;;;x
PROV661;Lake;Lake;Lake;;;;;;;;;x
PROV662;Lake;Lake;Lake;;;;;;;;;x
PROV663;Lake;Lake;Lake;;;;;;;;;x
PROV664;Lake;Lake;Lake;;;;;;;;;x
PROV665;Volorwind Lake;Volorwind Lake;Volorwind Lake;;;;;;;;;x
PROV666;Lake;Lake;Lake;;;;;;;;;x
PROV667;Lake;Lake;Lake;;;;;;;;;x
PROV668;Lake;Lake;Lake;;;;;;;;;x
PROV669;Lake;Lake;Lake;;;;;;;;;x
PROV671;Lake;Lake;Lake;;;;;;;;;x
PROV672;Stillwater Pond;Stillwater Pond;Stillwater Pond;;;;;;;;;x
PROV673;Brightwater Lake;Brightwater Lake;Brightwater Lake;;;;;;;;;x
PROV674;Lake;Lake;Lake;;;;;;;;;x
PROV675;Blackwood Lake;Blackwood Lake;Blackwood Lake;;;;;;;;;x
PROV676;Lake Mereldar;Lake Mereldar;Lake Mereldar;;;;;;;;;x
PROV677;Healthy Lake;Healthy Lake;Healthy Lake;;;;;;;;;x
PROV678;Lake;Lake;Lake;;;;;;;;;x
PROV679;Lake;Lake;Lake;;;;;;;;;x
PROV680;Lake;Lake;Lake;;;;;;;;;x
PROV681;Lake;Lake;Lake;;;;;;;;;x
PROV682;Lake;Lake;Lake;;;;;;;;;x
PROV683;Lake;Lake;Lake;;;;;;;;;x
PROV684;Lake;Lake;Lake;;;;;;;;;x
PROV685;Lake;Lake;Lake;;;;;;;;;x
PROV689;Maisara Hills;Maisara Hills;Maisara Hills;;;;;;;;;x
PROV690;Ula-Tek;Ula-Tek;Ula-Tek;;;;;;;;;x
PROV691;Greenrush;Greenrush;Greenrush;;;;;;;;;x
PROV692;Zul'mashar;Zul'mashar;Zul'mashar;;;;;;;;;x
PROV693;Abassi Coast;Abassi Coast;Abassi Coast;;;;;;;;;x
PROV694;Abassi Lake;Abassi Lake;Abassi Lake;;;;;;;;;x
PROV695;Icecrown;Icecrown;Icecrown;;;;;;;;;x
PROV696;Utgarde;Utgarde;Utgarde;;;;;;;;;x
PROV697;Halgrind;Halgrind;Halgrind;;;;;;;;;x
PROV698;Ember Clutch;Ember Clutch;Ember Clutch;;;;;;;;;x
PROV699;New Agamand;New Agamand;New Agamand;;;;;;;;;x
PROV700;Shield Hill;Shield Hill;Shield Hill;;;;;;;;;x
PROV701;Grarland;Grarland;Grarland;;;;;;;;;x
PROV702;Wyrmskull Coast;Wyrmskull Coast;Wyrmskull Coast;;;;;;;;;x
PROV703;Kamagua;Kamagua;Kamagua;;;;;;;;;x
PROV704;Iskaal;Iskaal;Iskaal;;;;;;;;;x
PROV705;Scalawag Point;Scalawag Point;Scalawag Point;;;;;;;;;x
PROV706;Sorlof's Strand;Sorlof's Strand;Sorlof's Strand;;;;;;;;;x
PROV707;Nifflevar;Nifflevar;Nifflevar;;;;;;;;;x
PROV708;Bealgun;Bealgun;Bealgun;;;;;;;;;x
PROV709;Eastern Cape;Eastern Cape;Eastern Cape;;;;;;;;;x
PROV710;Ivald;Ivald;Ivald;;;;;;;;;x
PROV711;Baleheim;Baleheim;Baleheim;;;;;;;;;x
PROV712;Bleeding Vale;Bleeding Vale;Bleeding Vale;;;;;;;;;x
PROV713;Giants Run;Giants Run;Giants Run;;;;;;;;;x
PROV714;Cauldros Isle;Cauldros Isle;Cauldros Isle;;;;;;;;;x
PROV715;Glade Forest;Glade Forest;Glade Forest;;;;;;;;;x
PROV716;Winterhoof;Winterhoof;Winterhoof;;;;;;;;;x
PROV717;Broken Bluffs;Broken Bluffs;Broken Bluffs;;;;;;;;;x
PROV718;Gjalerbron;Gjalerbron;Gjalerbron;;;;;;;;;x
PROV719;Rivenwood;Rivenwood;Rivenwood;;;;;;;;;x
PROV720;Steelgate;Steelgate;Steelgate;;;;;;;;;x
PROV721;Skorn;Skorn;Skorn;;;;;;;;;x
PROV722;Chillmere;Chillmere;Chillmere;;;;;;;;;x
PROV723;Cauldros Lake;Cauldros Lake;Cauldros Lake;;;;;;;;;x
PROV724;Winter's Breath Lake;Winter's Breath Lake;Winter's Breath Lake;;;;;;;;;x
PROV725;Coldmere Lake;Coldmere Lake;Coldmere Lake;;;;;;;;;x
PROV726;Creek River;Creek River;Creek River;;;;;;;;;x
PROV727;Creek River;Creek River;Creek River;;;;;;;;;x
PROV728;Lake;Lake;Lake;;;;;;;;;x
PROV729;Venture Bay;Venture Bay;Venture Bay;;;;;;;;;x
PROV730;Blackriver;Blackriver;Blackriver;;;;;;;;;x
PROV731;Drak'zin;Drak'zin;Drak'zin;;;;;;;;;x
PROV732;Zeb'halak;Zeb'halak;Zeb'halak;;;;;;;;;x
PROV733;Silverbrook;Silverbrook;Silverbrook;;;;;;;;;x
PROV734;Bluedome;Bluedome;Bluedome;;;;;;;;;x
PROV735;Amberpine;Amberpine;Amberpine;;;;;;;;;x
PROV736;Voldrune;Voldrune;Voldrune;;;;;;;;;x
PROV737;Grizzlemaw;Grizzlemaw;Grizzlemaw;;;;;;;;;x
PROV738;Rage Fang;Rage Fang;Rage Fang;;;;;;;;;x
PROV739;Heartblood;Heartblood;Heartblood;;;;;;;;;x
PROV740;Oneqwah;Oneqwah;Oneqwah;;;;;;;;;x
PROV741;Solstice;Solstice;Solstice;;;;;;;;;x
PROV742;Hollowstone;Hollowstone;Hollowstone;;;;;;;;;x
PROV743;Drak'atal;Drak'atal;Drak'atal;;;;;;;;;x
PROV744;Ursden;Ursden;Ursden;;;;;;;;;x
PROV745;Drakil'jin;Drakil'jin;Drakil'jin;;;;;;;;;x
PROV746;Tethys;Tethys;Tethys;;;;;;;;;x
PROV747;Bloodmoon Isle;Bloodmoon Isle;Bloodmoon Isle;;;;;;;;;x
PROV748;Thor Modan;Thor Modan;Thor Modan;;;;;;;;;x
PROV749;Boulder Hills;Boulder Hills;Boulder Hills;;;;;;;;;x
PROV750;Dun Argol;Dun Argol;Dun Argol;;;;;;;;;x
PROV751;Lake;Lake;Lake;;;;;;;;;x
PROV752;Lake;Lake;Lake;;;;;;;;;x
PROV753;Lake;Lake;Lake;;;;;;;;;x
PROV754;Gundrak;Gundrak;Gundrak;;;;;;;;;x
PROV755;Zol'heb;Zol'heb;Zol'heb;;;;;;;;;x
PROV756;Dubra'jin;Dubra'jin;Dubra'jin;;;;;;;;;x
PROV757;Zol'maz;Zol'maz;Zol'maz;;;;;;;;;x
PROV758;Mam'toth;Mam'toth;Mam'toth;;;;;;;;;x
PROV759;Rhunok;Rhunok;Rhunok;;;;;;;;;x
PROV760;Drak'mabwa;Drak'mabwa;Drak'mabwa;;;;;;;;;x
PROV761;Zim'rhuk;Zim'rhuk;Zim'rhuk;;;;;;;;;x
PROV762;Harkoa;Harkoa;Harkoa;;;;;;;;;x
PROV763;Quetz'lun;Quetz'lun;Quetz'lun;;;;;;;;;x
PROV764;Zim'torga;Zim'torga;Zim'torga;;;;;;;;;x
PROV765;Heb'drakkar;Heb'drakkar;Heb'drakkar;;;;;;;;;x
PROV766;Drak'tharon;Drak'tharon;Drak'tharon;;;;;;;;;x
PROV767;Drakuru;Drakuru;Drakuru;;;;;;;;;x
PROV768;Rageclaw;Rageclaw;Rageclaw;;;;;;;;;x
PROV769;Low Fields;Low Fields;Low Fields;;;;;;;;;x
PROV770;Chaga'jin;Chaga'jin;Chaga'jin;;;;;;;;;x
PROV771;Drak'sotra;Drak'sotra;Drak'sotra;;;;;;;;;x
PROV772;Zim'abwa;Zim'abwa;Zim'abwa;;;;;;;;;x
PROV773;Drakkari Arena;Drakkari Arena;Drakkari Arena;;;;;;;;;x
PROV774;Heb'valok;Heb'valok;Heb'valok;;;;;;;;;x
PROV775;Sseratus;Sseratus;Sseratus;;;;;;;;;x
PROV776;Rageclaw Lake;Rageclaw Lake;Rageclaw Lake;;;;;;;;;x
PROV777;Wyrmrest;Wyrmrest;Wyrmrest;;;;;;;;;x
PROV778;Magnadoth;Magnadoth;Magnadoth;;;;;;;;;x
PROV779;Galakrond;Galakrond;Galakrond;;;;;;;;;x
PROV780;Magnadon;Magnadon;Magnadon;;;;;;;;;x
PROV781;Crystal Vice;Crystal Vice;Crystal Vice;;;;;;;;;x
PROV782;Maguta;Maguta;Maguta;;;;;;;;;x
PROV783;Dragon's Fall;Dragon's Fall;Dragon's Fall;;;;;;;;;x
PROV784;Coldwind;Coldwind;Coldwind;;;;;;;;;x
PROV785;Icemist;Icemist;Icemist;;;;;;;;;x
PROV786;Icejail;Icejail;Icejail;;;;;;;;;x
PROV787;Tautau;Tautau;Tautau;;;;;;;;;x
PROV788;Hamon;Hamon;Hamon;;;;;;;;;x
PROV789;Moa'ki;Moa'ki;Moa'ki;;;;;;;;;x
PROV790;Indu'le;Indu'le;Indu'le;;;;;;;;;x
PROV791;Snowfall;Snowfall;Snowfall;;;;;;;;;x
PROV792;Oghit;Oghit;Oghit;;;;;;;;;x
PROV793;Ruby;Ruby;Ruby;;;;;;;;;x
PROV794;Azure;Azure;Azure;;;;;;;;;x
PROV795;Emerald;Emerald;Emerald;;;;;;;;;x
PROV796;Bronze;Bronze;Bronze;;;;;;;;;x
PROV797;Obsidian;Obsidian;Obsidian;;;;;;;;;x
PROV798;Wintergarde;Wintergarde;Wintergarde;;;;;;;;;x
PROV799;Carrion;Carrion;Carrion;;;;;;;;;x
PROV800;Budur;Budur;Budur;;;;;;;;;x
PROV801;Ton'croa;Ton'croa;Ton'croa;;;;;;;;;x
PROV802;Noke'roa;Noke'roa;Noke'roa;;;;;;;;;x
PROV803;Eldritch;Eldritch;Eldritch;;;;;;;;;x
PROV804;Jintha'kalar;Jintha'kalar;Jintha'kalar;;;;;;;;;x
PROV805;Cladurk;Cladurk;Cladurk;;;;;;;;;x
PROV806;Frostfate;Frostfate;Frostfate;;;;;;;;;x
PROV807;Lake Indu'le;Lake Indu'le;Lake Indu'le;;;;;;;;;x
PROV808;Drak'mar Lake;Drak'mar Lake;Drak'mar Lake;;;;;;;;;x
PROV809;Dragonspine Tributary;Dragonspine Tributary;Dragonspine Tributary;;;;;;;;;x
PROV810;Dragonspine Tributary;Dragonspine Tributary;Dragonspine Tributary;;;;;;;;;x
PROV811;Dragonspine Tributary;Dragonspine Tributary;Dragonspine Tributary;;;;;;;;;x
PROV812;Lumberjack River;Lumberjack River;Lumberjack River;;;;;;;;;x
PROV813;Lumberjack River;Lumberjack River;Lumberjack River;;;;;;;;;x
PROV814;Lumberjack Lake;Lumberjack Lake;Lumberjack Lake;;;;;;;;;x
PROV815;Daggercap Bay;Daggercap Bay;Daggercap Bay;;;;;;;;;x
PROV816;Daggercap Bay;Daggercap Bay;Daggercap Bay;;;;;;;;;x
PROV817;Strand of Ancients;Strand of Ancients;Strand of Ancients;;;;;;;;;x
PROV818;Mightstone;Mightstone;Mightstone;;;;;;;;;x
PROV819;Bloodspore;Bloodspore;Bloodspore;;;;;;;;;x
PROV820;Nasam;Nasam;Nasam;;;;;;;;;x
PROV821;Beryl;Beryl;Beryl;;;;;;;;;x
PROV822;Ech'nus;Ech'nus;Ech'nus;;;;;;;;;x
PROV823;Farshire;Farshire;Farshire;;;;;;;;;x
PROV824;Nasamsand;Nasamsand;Nasamsand;;;;;;;;;x
PROV825;Randlish;Randlish;Randlish;;;;;;;;;x
PROV826;Riplash;Riplash;Riplash;;;;;;;;;x
PROV827;Amber Ledge;Amber Ledge;Amber Ledge;;;;;;;;;x
PROV828;Kum'uya;Kum'uya;Kum'uya;;;;;;;;;x
PROV829;Lake Kum'uya;Lake Kum'uya;Lake Kum'uya;;;;;;;;;x
PROV830;Coldrock;Coldrock;Coldrock;;;;;;;;;x
PROV831;Lake;Lake;Lake;;;;;;;;;x
PROV832;Njord;Njord;Njord;;;;;;;;;x
PROV833;Abanreach;Abanreach;Abanreach;;;;;;;;;x
PROV834;Unu'pe;Unu'pe;Unu'pe;;;;;;;;;x
PROV835;Lele;Lele;Lele;;;;;;;;;x
PROV836;Barun;Barun;Barun;;;;;;;;;x
PROV837;Hotfield;Hotfield;Hotfield;;;;;;;;;x
PROV838;Scalpool;Scalpool;Scalpool;;;;;;;;;x
PROV839;Springsteam;Springsteam;Springsteam;;;;;;;;;x
PROV840;Magmoth;Magmoth;Magmoth;;;;;;;;;x
PROV841;Steeljaw;Steeljaw;Steeljaw;;;;;;;;;x
PROV842;Eldra'nath;Eldra'nath;Eldra'nath;;;;;;;;;x
PROV843;Winret;Winret;Winret;;;;;;;;;x
PROV844;Winterfin;Winterfin;Winterfin;;;;;;;;;x
PROV845;En'kilah;En'kilah;En'kilah;;;;;;;;;x
PROV846;Taunka'le;Taunka'le;Taunka'le;;;;;;;;;x
PROV847;Frozen Reach;Frozen Reach;Frozen Reach;;;;;;;;;x
PROV848;Coldwall;Coldwall;Coldwall;;;;;;;;;x
PROV849;Coldarra;Coldarra;Coldarra;;;;;;;;;x
PROV850;Steam Springs;Steam Springs;Steam Springs;;;;;;;;;x
PROV851;Steam Springs;Steam Springs;Steam Springs;;;;;;;;;x
PROV852;Wintergrasp River;Wintergrasp River;Wintergrasp River;;;;;;;;;x
PROV853;Frenzyheart River;Frenzyheart River;Frenzyheart River;;;;;;;;;x
PROV854;Rainspeaker Rapids;Rainspeaker Rapids;Rainspeaker Rapids;;;;;;;;;x
PROV855;Bittertide Lake;Bittertide Lake;Bittertide Lake;;;;;;;;;x
PROV856;Seabreach Flow;Seabreach Flow;Seabreach Flow;;;;;;;;;x
PROV857;River's Heart;River's Heart;River's Heart;;;;;;;;;x
PROV858;Ulduar;Ulduar;Ulduar;;;;;;;;;x
PROV864;Terrace of Makers;Terrace of Makers;Terrace of Makers;;;;;;;;;x
