tb_gnollhuts_1;Gnollhuts;;;;;;;;;;;;;x
tb_gnollhuts_2;Gnollhuts;;;;;;;;;;;;;x
tb_gnollhuts_3;Gnollhuts;;;;;;;;;;;;;x
tb_gnollhuts_4;Gnollhuts;;;;;;;;;;;;;x
tp_manufactory_1;Manufactory;;;;;;;;;;;;;x
tp_manufactory_2;Manufactory;;;;;;;;;;;;;x
tp_manufactory_3;Manufactory;;;;;;;;;;;;;x
tp_manufactory_4;Manufactory;;;;;;;;;;;;;x
storehouse_1_desc;Used to store goods in it;;;;;;;;;;;;;x
tp_storehouse_1;Storehouse;;;;;;;;;;;;;x
tp_storehouse_2;Storehouse;;;;;;;;;;;;;x
tp_storehouse_3;Storehouse;;;;;;;;;;;;;x
tp_storehouse_4;Storehouse;;;;;;;;;;;;;x
tp_storehouse_5;Storehouse;;;;;;;;;;;;;x
tp_storehouse_6;Storehouse;;;;;;;;;;;;;x
tp_nesting_site_1;Small Dragon Nest;;;;;;;;;;;;;x
tp_nesting_site_2;Dragon Nest;;;;;;;;;;;;;x
tp_nesting_site_3;Big Dragon Nest;;;;;;;;;;;;;x
tp_nesting_site_4;Greater Dragon Nest;;;;;;;;;;;;;x
tp_firing_range_1;Dwarven Firing Range;;;;;;;;;;;;;x
tp_firing_range_2;Dwarven Firing Range;;;;;;;;;;;;;x
tp_firing_range_3;Dwarven Firing Range;;;;;;;;;;;;;x
tp_firing_range_4;Dwarven Firing Range;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
engineering_3_a_desc;Goblins create the latest in boom technology in these quarters.;;;;;;;;;;;;;x
engineering_3_b_desc;Gnomes are creating their gadgets in these quarters;;;;;;;;;;;;;x
engineering_1_desc;A place for the tinkers to create and showcase their creations.;;;;;;;;;;;;;x
ct_wall_1_desc;Walls level 1;;;;;;;;;;;;;x
ct_wall_2_desc;Walls level 2;;;;;;;;;;;;;x
ct_mine_saronite_1;Saronite Mines;;;;;;;;;;;;;x
ct_mine_saronite_2;Saronite Mines;;;;;;;;;;;;;x
ct_mine_saronite_3;Saronite Mines;;;;;;;;;;;;;x
mine_saronite_1_desc;The solidified blood of the old gods of northrend is being mined in this mine.;;;;;;;;;;;;;x
lumber_mill_desc;Lumber gets processed to be used in diverse industries.;;;;;;;;;;;;;x
ct_village_1_desc;A small village with a few people walking the streets and going on their daily busines.;;;;;;;;;;;;;x
ct_village_2_desc;People can be seen walking on the streets of this village rather frequently and shops are being used from time to time.;;;;;;;;;;;;;x
ct_village_3_desc;Merchants coming from far and away are now using the roads of this town to bring their wares and the streets are busy;;;;;;;;;;;;;x
ct_village_4_desc;Shops can be found in most places now and the streets are alive both at day and at night.;;;;;;;;;;;;;x
ct_village_5_desc;The roads of this metropolis are swarming with people, shops can be seen in every corner and there is oppertunity wherever you go.;;;;;;;;;;;;;x
mine_gold_1_desc;Gold is being gathered in these mines.;;;;;;;;;;;;;x
ct_mine_gold_1;Gold Mine;;;;;;;;;;;;;x
ct_mine_gold_2;Gold Mine;;;;;;;;;;;;;x
ct_mine_gold_3;Gold Mine;;;;;;;;;;;;;x
mine_mithril_1_desc;This mine brings forth mithril from caverns deep under this settlement;;;;;;;;;;;;;x
ct_mine_mithril_1;Mithril Mine;;;;;;;;;;;;;x
ct_mine_mithril_2;Mithril Mine;;;;;;;;;;;;;x
ct_mine_mithril_3;Mithril Mine;;;;;;;;;;;;;x
mine_darkiron_1_desc;Darkiron is being harvested in this mine;;;;;;;;;;;;;x
ct_mine_darkiron_1;Darkiron Mine;;;;;;;;;;;;;x
ct_mine_darkiron_2;Darkiron Mine;;;;;;;;;;;;;x
ct_mine_darkiron_3;Darkiron Mine;;;;;;;;;;;;;x
ct_nesting_site_1;Small Dragon Nest;;;;;;;;;;;;;x
ct_nesting_site_2;Dragon Nest;;;;;;;;;;;;;x
ct_nesting_site_3;Big Dragon Nest;;;;;;;;;;;;;x
ct_nesting_site_4;Greater Dragon Nest;;;;;;;;;;;;;x
ct_storehouse_1;Storehouse;;;;;;;;;;;;;x
ct_storehouse_2;Storehouse;;;;;;;;;;;;;x
ct_storehouse_3;Storehouse;;;;;;;;;;;;;x
ct_storehouse_4;Storehouse;;;;;;;;;;;;;x
ct_storehouse_5;Storehouse;;;;;;;;;;;;;x
ct_storehouse_6;Storehouse;;;;;;;;;;;;;x
tr_guards_1_desc;Guard post to guard the area.;;;;;;;;;;;;;x
tr_guards_1_desc;Guard post to guard the area.;;;;;;;;;;;;;x
tr_guards_1_desc;Guard post to guard the area.;;;;;;;;;;;;;x
tp_wall_1_desc;Small walls.;;;;;;;;;;;;;x
tp_wall_2_desc;Big walls.;;;;;;;;;;;;;x
tb_koboldtunnels_1;Kobold Tunnels;;;;;;;;;;;;;x
tb_koboldtunnels_2;Kobold Tunnels;;;;;;;;;;;;;x
tb_koboldtunnels_3;Kobold Tunnels;;;;;;;;;;;;;x
tb_koboldtunnels_desc;Tunnes dug by the kobolds that serve as both living space and income.;;;;;;;;;;;;;x
tb_gnollhuts_desc;Gnolls live in these huts.;;;;;;;;;;;;;x
ct_wall_6;Great Walls;;;;;;;;;;;;;x
ct_port_6;Great Port;;;;;;;;;;;;;x
ct_firing_range_1;Dwarven Firing Range;;;;;;;;;;;;;x
ct_firing_range_2;Dwarven Firing Range;;;;;;;;;;;;;x
ct_firing_range_3;Dwarven Firing Range;;;;;;;;;;;;;x
ct_firing_range_4;Dwarven Firing Range;;;;;;;;;;;;;x
tp_shamancircle_1;Shamancircle;;;;;;;;;;;;;x
tp_shamancircle_2;Shamancircle;;;;;;;;;;;;;x
tp_shamancircle_3;Shamancircle;;;;;;;;;;;;;x
tp_shamancircle_4;Shamancircle;;;;;;;;;;;;;x
tp_shamancircle_desc;A gathering spot for shamans to connect with the elements and hone their skills.;;;;;;;;;;;;;x
ca_wall_6;Great Walls;;;;;;;;;;;;;x
ca_port_6;Great Port;;;;;;;;;;;;;x
tp_wall_6;Great Walls;;;;;;;;;;;;;x
ca_infrastructure_1;Bad Infrastructure;;;;;;;;;;;;;x
ca_infrastructure_2;Normal Infrastructure;;;;;;;;;;;;;x
ca_infrastructure_3;Good Infrastructure;;;;;;;;;;;;;x
ca_infrastructure_4;Great Infrastructure;;;;;;;;;;;;;x
ca_infrastructure_desc;The overall state of the provinces Infrastructure level;;;;;;;;;;;;;x
ca_nerubian_hatchery_1;Nerubian Hatcheries;;;;;;;;;;;;;x
ca_nerubian_hatchery_2;Nerubian Hatcheries;;;;;;;;;;;;;x
ca_nerubian_hatchery_3;Nerubian Hatcheries;;;;;;;;;;;;;x
ca_nerubian_hatchery_4;Nerubian Hatcheries;;;;;;;;;;;;;x
nerubian_hatchery_desc;A breedinground for the nerubians;;;;;;;;;;;;;x
ca_nerubian_ziggurat_1;Nerubian Ziggurat;;;;;;;;;;;;;x
ca_nerubian_ziggurat_2;Nerubian Ziggurat;;;;;;;;;;;;;x
ca_nerubian_ziggurat_3;Nerubian Ziggurat;;;;;;;;;;;;;x
ca_nerubian_ziggurat_4;Nerubian Ziggurat;;;;;;;;;;;;;x
nerubian_ziggurat_desc;Ziggurats located at key points to protect the hive.;;;;;;;;;;;;;x
ca_nerubian_fortress_1;Nerubian Fortress;;;;;;;;;;;;;x
ca_nerubian_fortress_2;Nerubian Fortress;;;;;;;;;;;;;x
ca_nerubian_fortress_3;Nerubian Fortress;;;;;;;;;;;;;x
nerubian_fortress_desc;Mighty fortresses and architectural marvels that form the center of nerubian society;;;;;;;;;;;;;x
ca_nerubian_fungifarm_1;Nerubian Fungifarms;;;;;;;;;;;;;x
ca_nerubian_fungifarm_2;Nerubian Fungifarms;;;;;;;;;;;;;x
ca_nerubian_fungifarm_3;Nerubian Fungifarms;;;;;;;;;;;;;x
ca_nerubian_fungifarm_4;Nerubian Fungifarms;;;;;;;;;;;;;x
ca_nerubian_fungifarm_5;Nerubian Fungifarms;;;;;;;;;;;;;x
ca_nerubian_fungifarm_6;Nerubian Fungifarms;;;;;;;;;;;;;x
nerubian_fungifarm_desc;Fungi are being grown in these tunnels to feed the nerubian civilization;;;;;;;;;;;;;x
ca_nerubian_tunnels_1;Nerubian Tunnels;;;;;;;;;;;;;x
ca_nerubian_tunnels_2;Nerubian Tunnels;;;;;;;;;;;;;x
ca_nerubian_tunnels_3;Nerubian Tunnels;;;;;;;;;;;;;x
ca_nerubian_tunnels_4;Nerubian Tunnels;;;;;;;;;;;;;x
ca_nerubian_tunnels_5;Nerubian Tunnels;;;;;;;;;;;;;x
ca_nerubian_tunnels_6;Nerubian Tunnels;;;;;;;;;;;;;x
nerubian_tunnels_desc;Deeper and further stretch the nerubian tunnels by the hour;;;;;;;;;;;;;x
ca_nerubian_armory_1;Nerubian Armory;;;;;;;;;;;;;x
ca_nerubian_armory_2;Nerubian Armory;;;;;;;;;;;;;x
ca_nerubian_armory_3;Nerubian Armory;;;;;;;;;;;;;x
nerubian_armory_desc;Nerubian armor and weapons are being crafted in these halls;;;;;;;;;;;;;x
ca_arcanemanufactury_1;Arcane Manufactory;;;;;;;;;;;;;x
ca_arcanemanufactury_2;Arcane Manufactory;;;;;;;;;;;;;x
ca_arcanemanufactury_3;Arcane Manufactory;;;;;;;;;;;;;x
ca_arcanemanufactory_desc;Arcane Golems are being produced here;;;;;;;;;;;;;x
ca_nerubian_Worker_Quarters_1;Nerubian Worker Quarters;;;;;;;;;;;;;x
ca_nerubian_Worker_Quarters_2;Nerubian Worker Quarters;;;;;;;;;;;;;x
ca_nerubian_Worker_Quarters_3;Nerubian Worker Quarters;;;;;;;;;;;;;x
nerubian_Worker_Quarters_desc;Quarters for the working nerubians;;;;;;;;;;;;;x
ca_nerubian_Soldier_Quarters_1;Nerubian Soldier Quarters;;;;;;;;;;;;;x
ca_nerubian_Soldier_Quarters_2;Nerubian Soldier Quarters;;;;;;;;;;;;;x
ca_nerubian_Soldier_Quarters_3;Nerubian Soldier Quarters;;;;;;;;;;;;;x
nerubian_Soldier_Quarters_desc;Quarters for the military nerubians;;;;;;;;;;;;;x
ca_nerubian_Royal_Quarters_1;Nerubian Royal Quarters;;;;;;;;;;;;;x
ca_nerubian_Royal_Quarters_2;Nerubian Royal Quarters;;;;;;;;;;;;;x
ca_nerubian_Royal_Quarters_3;Nerubian Royal Quarters;;;;;;;;;;;;;x
nerubian_Royal_Quarters_desc;Quarters for the higher ranking nerubians;;;;;;;;;;;;;x
ct_nerubian_library_1;Nerubian Library;;;;;;;;;;;;;x
ct_nerubian_library_2;Nerubian Library;;;;;;;;;;;;;x
ct_nerubian_library_3;Nerubian Library;;;;;;;;;;;;;x
nerubian_library_desc;The wisdom of the nerubian is being written down in this library;;;;;;;;;;;;;x
ct_nerubian_hatchery_1;Hatcheries;;;;;;;;;;;;;x
ct_nerubian_hatchery_2;Hatcheries;;;;;;;;;;;;;x
ct_nerubian_hatchery_3;Hatcheries;;;;;;;;;;;;;x
ct_nerubian_hatchery_4;Hatcheries;;;;;;;;;;;;;x
nerubian_hatchery_desc;A breedinground for the nerubians;;;;;;;;;;;;;x
ct_nerubian_tunnels_1;Tunnels;;;;;;;;;;;;;x
ct_nerubian_tunnels_2;Tunnels;;;;;;;;;;;;;x
ct_nerubian_tunnels_3;Tunnels;;;;;;;;;;;;;x
ct_nerubian_tunnels_4;Tunnels;;;;;;;;;;;;;x
ct_nerubian_tunnels_5;Tunnels;;;;;;;;;;;;;x
ct_nerubian_tunnels_6;Tunnels;;;;;;;;;;;;;x
nerubian_tunnels_desc;Deeper and further stretch the nerubian tunnels by the hour;;;;;;;;;;;;;x
ca_grunt_barracks_1;Grunt Barracks;;;;;;;;;;;;;x
ca_grunt_barracks_2;Grunt Barracks;;;;;;;;;;;;;x
ca_grunt_barracks_3;Grunt Barracks;;;;;;;;;;;;;x
ca_grunt_barracks_4;Grunt Barracks;;;;;;;;;;;;;x
grunt_barracks_desc;Barracks for the Grunts;;;;;;;;;;;;;x
ca_vrykul_storehouse_1;Storehouse;;;;;;;;;;;;;x
ca_vrykul_storehouse_2;Storehouse;;;;;;;;;;;;;x
ca_vrykul_storehouse_3;Storehouse;;;;;;;;;;;;;x
ca_vrykul_storehouse_4;Storehouse;;;;;;;;;;;;;x
ca_vrykul_storehouse_5;Storehouse;;;;;;;;;;;;;x
ca_vrykul_storehouse_6;Storehouse;;;;;;;;;;;;;x
vrykul_storehouse_desc;Mead, weapons and more mead!;;;;;;;;;;;;;x
ca_mead_hall_1;Mead Hall;;;;;;;;;;;;;x
ca_mead_hall_2;Mead Hall;;;;;;;;;;;;;x
ca_mead_hall_3;Mead Hall;;;;;;;;;;;;;x
mead_hall_desc;A place where the Vrykul raise their spirits and socialize;;;;;;;;;;;;;x
ca_warrior_hall_1;Warrior Hall;;;;;;;;;;;;;x
ca_warrior_hall_2;Warrior Hall;;;;;;;;;;;;;x
ca_warrior_hall_3;Warrior Hall;;;;;;;;;;;;;x
ca_warrior_hall_4;Warrior Hall;;;;;;;;;;;;;x
warrior_hall_desc;The Vrykul warriors sleep and train in these halls;;;;;;;;;;;;;x
ca_longboat_warft_1;Longboat Warft;;;;;;;;;;;;;x
ca_longboat_warft_2;Longboat Warft;;;;;;;;;;;;;x
ca_longboat_warft_3;Longboat Warft;;;;;;;;;;;;;x
ca_longboat_warft_4;Longboat Warft;;;;;;;;;;;;;x
longboat_warft_desc;Longboats for raids and transportation are being built here;;;;;;;;;;;;;x
ca_dragon_pens_1;Dragon Pens;;;;;;;;;;;;;x
ca_dragon_pens_2;Dragon Pens;;;;;;;;;;;;;x
ca_dragon_pens_3;Dragon Pens;;;;;;;;;;;;;x
ca_dragon_pens_4;Dragon Pens;;;;;;;;;;;;;x
dragon_pens_desc;The Vrykul learned how to tame Proto Dragons and keep them in these Pens;;;;;;;;;;;;;x
tp_Nerubiantemple_1;Nerubian Temple;;;;;;;;;;;;;x
tp_Nerubiantemple_2;Nerubian Temple;;;;;;;;;;;;;x
tp_Nerubiantemple_3;Nerubian Temple;;;;;;;;;;;;;x
tp_Nerubiantemple_4;Nerubian Temple;;;;;;;;;;;;;x
tp_Nerubiantemple_desc;A place of belief for the nerubians;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
